,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
7602,45,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,no
7603,32,self-employed,married,secondary,no,1942,yes,no,unknown,30,may,84,9,-1,0,unknown,no
7604,44,management,married,secondary,no,488,no,yes,cellular,29,jan,138,2,183,11,failure,no
7605,26,blue-collar,single,primary,no,102,yes,no,unknown,16,may,46,1,-1,0,unknown,no
7606,33,technician,married,secondary,no,1234,no,no,telephone,9,nov,61,1,-1,0,unknown,no
7607,33,management,married,secondary,no,588,yes,no,cellular,18,may,11,5,-1,0,unknown,no
7608,29,housemaid,married,primary,no,417,no,no,cellular,23,jul,108,2,-1,0,unknown,no
7609,51,housemaid,married,unknown,no,2337,yes,no,cellular,27,may,133,2,41,5,success,no
7610,39,admin.,single,secondary,no,223,no,no,cellular,4,feb,277,1,-1,0,unknown,no
7611,53,management,married,tertiary,no,34230,yes,yes,cellular,7,may,279,1,358,9,other,no
7612,27,blue-collar,married,primary,no,416,yes,no,unknown,30,may,1193,2,-1,0,unknown,yes
7613,53,self-employed,married,secondary,no,534,yes,no,cellular,29,jul,115,4,-1,0,unknown,no
7614,26,admin.,single,tertiary,no,760,yes,no,cellular,4,mar,456,2,281,5,success,yes
7615,43,housemaid,married,secondary,no,-177,yes,no,unknown,21,may,172,2,-1,0,unknown,no
7616,31,student,single,tertiary,no,4951,no,no,cellular,17,sep,285,3,81,3,failure,yes
7617,33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,-1,0,unknown,yes
7618,42,management,married,tertiary,no,4,yes,no,cellular,8,may,579,2,295,1,success,yes
7619,36,technician,married,tertiary,no,911,yes,yes,cellular,25,may,117,2,21,3,failure,yes
7620,31,management,married,tertiary,no,40,no,no,cellular,2,feb,118,2,-1,0,unknown,no
7621,27,technician,single,tertiary,no,11862,no,no,cellular,20,aug,217,1,87,6,failure,yes
7622,33,management,married,secondary,no,336,no,no,cellular,15,apr,179,3,-1,0,unknown,yes
7623,44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,jul,388,4,-1,0,unknown,no
7624,40,technician,single,tertiary,no,1646,yes,no,cellular,4,aug,173,1,92,5,success,yes
7625,32,services,married,secondary,no,983,yes,no,cellular,20,nov,500,2,133,1,failure,yes
7626,34,technician,married,secondary,no,0,no,no,cellular,9,jul,628,1,-1,0,unknown,no
7627,33,technician,single,tertiary,no,109,yes,yes,cellular,25,may,601,2,10,7,failure,yes
7628,34,technician,single,tertiary,no,0,yes,no,cellular,17,apr,158,2,-1,0,unknown,no
7629,27,student,single,secondary,no,67,no,no,telephone,14,nov,239,1,-1,0,unknown,yes
7630,52,technician,married,unknown,no,425,yes,no,cellular,28,jan,219,2,254,3,failure,no
7631,27,blue-collar,single,primary,no,431,yes,no,unknown,15,may,286,2,-1,0,unknown,no
7632,33,management,married,tertiary,no,455,yes,yes,unknown,29,may,122,10,-1,0,unknown,no
7633,38,entrepreneur,married,primary,no,350,yes,no,cellular,8,may,75,1,-1,0,unknown,no
7634,53,management,married,secondary,no,2895,yes,no,unknown,29,may,74,1,-1,0,unknown,no
7635,34,admin.,divorced,primary,no,9569,yes,no,unknown,9,may,43,2,-1,0,unknown,no
7636,30,management,single,tertiary,no,565,yes,no,cellular,26,oct,104,1,-1,0,unknown,no
7637,41,admin.,married,secondary,no,683,no,yes,cellular,20,nov,77,1,-1,0,unknown,no
7638,39,technician,married,secondary,no,603,no,yes,cellular,15,apr,214,1,-1,0,unknown,yes
7639,68,retired,divorced,primary,no,2027,no,no,cellular,14,sep,404,2,91,4,success,yes
7640,79,retired,divorced,primary,no,79,no,no,cellular,9,oct,1106,2,-1,0,unknown,yes
7641,48,technician,married,secondary,yes,0,no,no,unknown,30,may,682,1,-1,0,unknown,yes
7642,45,admin.,married,secondary,no,231,yes,no,unknown,18,jun,151,3,-1,0,unknown,no
7643,45,entrepreneur,married,tertiary,no,219,yes,yes,cellular,28,jul,118,4,-1,0,unknown,no
7644,47,services,married,secondary,no,-150,no,no,cellular,14,aug,52,4,-1,0,unknown,no
7645,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown,yes
7646,46,management,married,secondary,no,10,yes,no,cellular,29,jul,122,7,-1,0,unknown,no
7647,41,technician,single,secondary,no,5329,no,no,cellular,14,jul,397,2,-1,0,unknown,yes
7648,26,unemployed,married,secondary,no,285,yes,no,cellular,6,may,265,2,342,2,failure,no
7649,33,management,married,tertiary,no,1778,no,no,cellular,12,feb,388,1,-1,0,unknown,yes
7650,60,admin.,married,secondary,no,106,no,no,cellular,24,feb,137,1,187,4,success,yes
7651,25,management,single,tertiary,no,362,no,no,cellular,3,jun,617,2,-1,0,unknown,yes
7652,60,retired,married,secondary,no,0,no,no,cellular,9,sep,408,1,-1,0,unknown,yes
7653,50,management,married,tertiary,no,2366,no,no,cellular,28,jan,816,2,149,1,other,yes
7654,35,technician,married,tertiary,no,3160,yes,no,cellular,16,nov,445,2,95,1,failure,yes
7655,57,management,married,secondary,no,0,no,no,cellular,28,jan,132,1,-1,0,unknown,no
7656,42,admin.,divorced,secondary,no,527,no,yes,cellular,20,apr,112,1,-1,0,unknown,yes
7657,41,self-employed,single,tertiary,no,1755,no,no,unknown,11,jun,152,10,-1,0,unknown,no
7658,43,blue-collar,married,primary,no,3064,yes,no,cellular,20,nov,2453,2,-1,0,unknown,yes
7659,55,unemployed,married,primary,no,8585,no,no,telephone,28,jan,201,2,-1,0,unknown,no
7660,31,management,single,tertiary,no,98,no,no,cellular,11,aug,69,2,-1,0,unknown,no
7661,32,self-employed,married,tertiary,no,14522,no,no,cellular,21,nov,221,7,-1,0,unknown,no
7662,39,services,married,secondary,no,207,no,no,unknown,6,jun,78,2,-1,0,unknown,no
7663,37,management,married,tertiary,no,203,no,no,cellular,21,oct,759,1,90,5,success,yes
7664,26,blue-collar,single,secondary,no,8,yes,no,cellular,13,may,167,1,-1,0,unknown,no
7665,33,management,married,tertiary,no,1778,no,no,cellular,26,may,134,1,103,1,success,no
7666,40,services,married,secondary,no,105,yes,no,cellular,9,jul,161,1,-1,0,unknown,no
7667,32,unemployed,married,secondary,no,262,no,no,cellular,29,jan,203,1,-1,0,unknown,no
7668,49,services,married,secondary,no,1114,no,no,cellular,17,nov,283,1,-1,0,unknown,no
7669,34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177,1,-1,0,unknown,yes
7670,42,technician,single,tertiary,no,2625,no,no,cellular,29,jul,2516,2,-1,0,unknown,yes
7671,47,admin.,married,secondary,no,1358,yes,no,cellular,14,may,80,4,-1,0,unknown,no
7672,31,management,married,tertiary,no,792,no,no,cellular,20,aug,763,14,-1,0,unknown,yes
7673,38,technician,single,secondary,no,565,yes,no,cellular,30,apr,1143,1,-1,0,unknown,yes
7674,44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,no
7675,50,blue-collar,married,secondary,no,907,no,yes,cellular,16,jul,68,1,-1,0,unknown,no
7676,60,services,married,secondary,no,8837,yes,no,unknown,16,may,144,4,-1,0,unknown,no
7677,43,management,married,secondary,no,107,yes,yes,telephone,28,oct,135,1,-1,0,unknown,yes
7678,45,management,divorced,tertiary,no,1,no,no,cellular,6,aug,490,2,-1,0,unknown,yes
7679,46,unemployed,divorced,secondary,no,0,no,no,cellular,30,jul,638,3,-1,0,unknown,no
7680,31,unemployed,single,secondary,no,315,no,no,cellular,30,jan,130,1,2,1,other,no
7681,39,admin.,married,tertiary,no,259,yes,no,unknown,19,may,27,1,-1,0,unknown,no
7682,39,blue-collar,single,primary,no,581,yes,no,cellular,27,feb,233,1,270,1,other,yes
7683,36,blue-collar,single,secondary,no,0,no,no,unknown,19,jun,238,1,-1,0,unknown,no
7684,44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,yes
7685,25,services,single,secondary,no,382,yes,no,unknown,13,may,392,1,-1,0,unknown,no
7686,48,blue-collar,divorced,primary,no,0,no,no,unknown,6,jun,248,2,-1,0,unknown,no
7687,32,blue-collar,single,secondary,no,-84,yes,no,cellular,11,may,426,1,-1,0,unknown,no
7688,36,blue-collar,divorced,primary,no,17,yes,no,cellular,16,jul,329,1,-1,0,unknown,no
7689,44,technician,single,secondary,no,365,yes,no,unknown,8,may,169,2,-1,0,unknown,no
7690,37,blue-collar,married,primary,no,708,yes,no,telephone,2,feb,51,1,-1,0,unknown,no
7691,59,retired,divorced,secondary,no,93,no,no,unknown,26,may,193,2,-1,0,unknown,no
7692,36,admin.,single,unknown,no,1815,no,no,unknown,5,jun,387,1,-1,0,unknown,no
7693,56,management,married,tertiary,no,616,no,no,cellular,13,aug,293,2,105,2,success,yes
7694,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,72,1,-1,0,unknown,no
7695,41,technician,single,secondary,no,32,yes,no,cellular,7,may,162,1,-1,0,unknown,no
7696,62,retired,married,primary,no,1515,yes,no,cellular,19,oct,131,1,187,2,failure,no
7697,59,admin.,married,secondary,no,1575,yes,no,cellular,12,may,301,3,263,11,success,no
7698,62,retired,married,primary,no,1742,no,no,cellular,14,jun,167,2,98,6,other,yes
7699,47,housemaid,divorced,primary,no,1405,no,no,unknown,12,jun,127,1,-1,0,unknown,no
7700,38,management,married,tertiary,no,385,yes,no,telephone,28,oct,154,1,-1,0,unknown,yes
7701,25,blue-collar,single,secondary,no,1857,yes,no,cellular,12,oct,187,1,91,12,success,yes
7702,42,management,married,tertiary,no,36,no,no,cellular,21,nov,664,3,-1,0,unknown,yes
7703,61,retired,married,secondary,no,1058,no,no,cellular,27,jul,218,2,91,3,success,yes
7704,34,self-employed,single,tertiary,no,1943,yes,no,cellular,16,apr,478,2,-1,0,unknown,no
7705,39,self-employed,single,tertiary,no,2298,yes,yes,cellular,20,apr,13,2,319,18,other,no
7706,52,management,single,tertiary,no,4,no,yes,cellular,28,jul,30,9,-1,0,unknown,no
7707,35,blue-collar,married,secondary,no,1055,no,no,unknown,18,nov,150,2,-1,0,unknown,yes
7708,35,services,married,secondary,no,377,no,yes,cellular,31,jul,30,13,-1,0,unknown,no
7709,70,retired,divorced,secondary,no,0,no,no,cellular,8,sep,206,1,-1,0,unknown,yes
7710,44,admin.,divorced,secondary,no,2999,yes,no,cellular,14,may,717,1,-1,0,unknown,yes
7711,40,blue-collar,married,unknown,no,1181,yes,no,cellular,4,feb,718,2,189,2,success,yes
7712,57,retired,married,secondary,no,519,yes,no,unknown,3,jun,393,3,-1,0,unknown,no
7713,22,technician,single,secondary,no,283,yes,no,cellular,22,mar,254,2,-1,0,unknown,yes
7714,31,technician,divorced,secondary,no,268,no,no,unknown,16,may,118,2,-1,0,unknown,no
7715,47,blue-collar,married,primary,no,328,yes,no,cellular,7,may,58,1,-1,0,unknown,no
7716,30,admin.,single,secondary,no,186,yes,no,cellular,13,may,390,1,-1,0,unknown,no
7717,60,blue-collar,married,primary,no,493,no,no,cellular,18,aug,671,4,-1,0,unknown,yes
7718,24,blue-collar,single,secondary,no,1857,yes,no,cellular,8,oct,147,1,92,5,other,yes
7719,31,blue-collar,single,tertiary,no,761,no,no,telephone,18,nov,514,2,-1,0,unknown,yes
7720,37,technician,single,secondary,no,265,yes,yes,cellular,3,feb,140,1,366,2,failure,yes
7721,35,blue-collar,married,secondary,no,262,no,no,cellular,15,mar,427,1,181,3,success,yes
7722,36,management,married,tertiary,no,926,no,no,cellular,14,apr,216,1,-1,0,unknown,yes
7723,55,retired,divorced,tertiary,no,816,no,no,cellular,18,nov,113,3,-1,0,unknown,no
7724,39,management,single,tertiary,no,93,yes,yes,cellular,13,may,196,2,331,3,failure,no
7725,32,management,married,tertiary,no,2667,yes,no,cellular,4,mar,251,1,181,4,failure,yes
7726,46,blue-collar,married,primary,no,-388,yes,yes,cellular,10,jul,207,1,-1,0,unknown,no
7727,43,admin.,single,secondary,no,1707,yes,no,cellular,6,sep,369,3,504,5,other,yes
7728,44,blue-collar,single,secondary,no,292,no,yes,cellular,17,jul,1153,4,-1,0,unknown,yes
7729,58,blue-collar,married,primary,no,96,no,no,unknown,16,jun,76,3,-1,0,unknown,no
7730,20,student,single,unknown,no,801,no,no,cellular,11,nov,244,2,-1,0,unknown,yes
7731,53,admin.,divorced,secondary,no,0,yes,yes,cellular,6,aug,1452,1,98,2,failure,yes
7732,28,blue-collar,single,secondary,no,759,yes,no,unknown,9,may,710,1,-1,0,unknown,yes
7733,46,management,married,tertiary,no,3984,no,no,cellular,13,aug,77,2,-1,0,unknown,no
7734,33,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,326,1,237,2,failure,yes
7735,29,admin.,married,secondary,no,500,yes,no,cellular,8,may,8,8,-1,0,unknown,no
7736,50,admin.,single,secondary,no,2252,no,no,cellular,30,apr,652,2,-1,0,unknown,yes
7737,48,housemaid,married,tertiary,no,5473,no,no,cellular,24,aug,232,2,-1,0,unknown,yes
7738,39,management,married,tertiary,no,-468,yes,yes,cellular,8,aug,88,2,-1,0,unknown,no
7739,33,entrepreneur,married,secondary,no,135,yes,no,cellular,17,apr,114,1,345,2,failure,no
7740,55,management,divorced,tertiary,no,0,no,no,cellular,22,oct,360,5,-1,0,unknown,yes
7741,27,blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,435,2,-1,0,unknown,no
7742,41,blue-collar,single,primary,no,22,yes,no,unknown,14,may,152,1,-1,0,unknown,no
7743,31,management,single,tertiary,no,115,no,no,cellular,17,mar,187,1,-1,0,unknown,yes
7744,29,admin.,single,tertiary,no,8,no,yes,cellular,2,mar,107,1,-1,0,unknown,no
7745,30,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,1,-1,0,unknown,no
7746,52,blue-collar,single,secondary,no,1541,yes,no,unknown,14,may,243,1,-1,0,unknown,no
7747,21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no
7748,46,blue-collar,divorced,primary,no,916,yes,no,cellular,11,may,472,2,-1,0,unknown,no
7749,22,student,single,primary,no,3472,no,no,cellular,19,apr,529,1,181,4,success,yes
7750,48,management,married,tertiary,no,3842,no,no,cellular,1,jun,215,2,-1,0,unknown,yes
7751,34,blue-collar,married,primary,no,3,yes,no,telephone,8,may,26,1,-1,0,unknown,no
7752,34,management,married,secondary,yes,879,yes,no,cellular,17,apr,712,1,344,1,failure,yes
7753,41,management,married,tertiary,no,0,no,no,cellular,11,aug,1242,5,-1,0,unknown,yes
7754,40,services,married,secondary,no,113,yes,no,unknown,4,jun,126,1,-1,0,unknown,no
7755,31,management,divorced,tertiary,no,294,yes,no,cellular,17,jul,536,5,-1,0,unknown,yes
7756,81,retired,divorced,unknown,no,9224,no,no,telephone,9,nov,235,2,-1,0,unknown,no
7757,37,admin.,married,secondary,no,10465,no,no,unknown,17,jun,144,6,-1,0,unknown,no
7758,32,technician,married,secondary,no,235,yes,no,telephone,28,aug,688,6,-1,0,unknown,no
7759,43,self-employed,married,secondary,no,918,yes,no,unknown,6,may,193,1,-1,0,unknown,no
7760,27,admin.,married,secondary,no,710,yes,yes,cellular,6,may,653,1,334,2,success,yes
7761,42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no
7762,56,blue-collar,married,primary,no,-85,yes,yes,unknown,26,may,118,1,-1,0,unknown,no
7763,49,management,divorced,tertiary,no,914,no,no,cellular,4,aug,185,1,-1,0,unknown,yes
7764,34,services,divorced,secondary,no,0,yes,yes,unknown,20,may,203,1,-1,0,unknown,no
7765,60,retired,married,secondary,no,404,no,no,cellular,5,mar,308,2,196,2,failure,yes
7766,44,blue-collar,married,secondary,no,701,no,yes,unknown,3,jul,269,2,-1,0,unknown,no
7767,34,blue-collar,married,secondary,no,405,yes,no,unknown,21,may,103,1,-1,0,unknown,no
7768,32,housemaid,divorced,secondary,no,-613,yes,no,cellular,15,apr,266,2,-1,0,unknown,no
7769,44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,yes
7770,35,management,married,tertiary,no,3168,no,no,cellular,22,aug,24,30,-1,0,unknown,no
7771,43,management,divorced,tertiary,no,9,yes,no,cellular,26,aug,89,5,401,1,failure,no
7772,34,technician,single,tertiary,no,184,yes,no,cellular,30,jul,87,3,-1,0,unknown,no
7773,34,management,married,tertiary,no,39,no,no,cellular,13,aug,160,1,-1,0,unknown,no
7774,26,services,single,secondary,no,-481,yes,yes,cellular,6,may,595,5,-1,0,unknown,no
7775,30,management,single,tertiary,no,349,no,no,cellular,12,aug,180,3,-1,0,unknown,no
7776,43,blue-collar,single,primary,no,0,no,no,cellular,9,jul,1242,1,-1,0,unknown,yes
7777,26,technician,single,secondary,no,2002,no,no,cellular,29,jan,146,1,-1,0,unknown,yes
7778,29,technician,divorced,secondary,no,124,no,no,unknown,27,may,125,1,-1,0,unknown,no
7779,31,management,single,tertiary,no,37,no,no,cellular,8,aug,669,2,-1,0,unknown,yes
7780,40,management,married,tertiary,no,158,no,no,telephone,30,apr,712,2,-1,0,unknown,yes
7781,36,technician,married,tertiary,no,4596,yes,no,cellular,16,apr,901,2,-1,0,unknown,yes
7782,29,admin.,married,secondary,no,-150,yes,no,unknown,6,may,328,1,-1,0,unknown,no
7783,59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1199,1,-1,0,unknown,yes
7784,35,services,married,secondary,no,0,yes,no,cellular,30,jul,251,3,-1,0,unknown,no
7785,56,technician,divorced,secondary,no,179,no,no,cellular,18,jul,536,1,-1,0,unknown,yes
7786,28,admin.,single,secondary,no,261,yes,yes,cellular,29,jan,254,3,142,6,success,yes
7787,25,technician,single,secondary,no,4718,no,no,cellular,24,jul,709,1,-1,0,unknown,yes
7788,33,services,married,secondary,no,2918,no,yes,cellular,20,nov,1059,2,-1,0,unknown,yes
7789,29,management,married,tertiary,no,0,yes,no,cellular,6,may,667,2,-1,0,unknown,yes
7790,49,management,married,tertiary,no,1887,no,no,cellular,18,nov,244,3,-1,0,unknown,no
7791,46,technician,married,secondary,no,4023,yes,no,cellular,7,aug,131,2,-1,0,unknown,no
7792,27,student,married,secondary,no,119,yes,no,cellular,16,jul,781,2,-1,0,unknown,yes
7793,31,management,single,tertiary,no,153,no,no,cellular,9,feb,65,3,-1,0,unknown,no
7794,48,management,married,primary,no,1744,no,no,unknown,9,jun,181,1,-1,0,unknown,no
7795,37,management,married,tertiary,no,2672,yes,no,cellular,11,aug,549,1,-1,0,unknown,no
7796,47,technician,single,secondary,no,-239,yes,yes,cellular,7,jul,973,3,-1,0,unknown,yes
7797,40,services,married,secondary,no,664,yes,yes,cellular,18,may,29,5,-1,0,unknown,no
7798,50,management,married,secondary,no,2910,no,no,telephone,29,jul,790,1,-1,0,unknown,no
7799,52,unemployed,married,secondary,no,94,no,no,cellular,10,nov,293,3,190,10,failure,yes
7800,34,management,married,tertiary,no,0,yes,no,cellular,30,apr,300,1,86,1,success,yes
7801,36,management,married,tertiary,no,255,no,no,cellular,25,aug,242,6,95,4,success,yes
7802,24,student,single,primary,no,0,no,no,unknown,5,jun,25,26,-1,0,unknown,no
7803,37,management,single,tertiary,no,102,yes,no,cellular,6,may,445,1,258,2,failure,yes
7804,47,technician,married,secondary,no,568,yes,no,telephone,14,jul,256,2,-1,0,unknown,no
7805,55,blue-collar,married,secondary,no,196,no,no,cellular,21,aug,81,1,-1,0,unknown,yes
7806,43,management,married,tertiary,no,46,no,no,cellular,27,aug,63,8,-1,0,unknown,no
7807,78,unknown,married,unknown,no,2235,no,no,telephone,14,apr,300,3,-1,0,unknown,yes
7808,50,management,married,unknown,no,8345,no,no,cellular,27,feb,194,1,261,1,failure,yes
7809,26,technician,single,secondary,no,44,no,no,cellular,30,oct,217,1,-1,0,unknown,yes
7810,22,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,-1,0,unknown,yes
7811,36,technician,married,secondary,no,2473,no,no,cellular,28,aug,965,4,-1,0,unknown,yes
7812,36,entrepreneur,single,secondary,no,296,no,no,cellular,18,nov,67,2,111,2,failure,no
7813,39,services,married,secondary,no,1970,yes,no,unknown,8,jun,30,1,404,2,success,no
7814,32,services,married,secondary,no,144,yes,no,unknown,19,may,260,11,-1,0,unknown,no
7815,33,management,single,tertiary,no,318,yes,no,cellular,8,apr,1190,1,141,3,other,yes
7816,54,management,married,tertiary,no,752,no,no,telephone,29,jul,211,5,491,4,other,yes
7817,31,blue-collar,married,secondary,no,435,yes,no,unknown,21,may,204,1,-1,0,unknown,no
7818,54,blue-collar,married,primary,no,950,yes,no,unknown,15,may,285,2,-1,0,unknown,no
7819,33,technician,single,secondary,no,163,yes,no,cellular,20,aug,627,2,-1,0,unknown,yes
7820,38,blue-collar,single,unknown,no,495,yes,no,unknown,8,may,297,1,-1,0,unknown,no
7821,63,retired,married,secondary,no,2896,no,no,cellular,1,jul,304,1,119,2,success,yes
7822,55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345,1,94,3,other,yes
7823,67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,-1,0,unknown,no
7824,43,unemployed,married,secondary,no,553,no,no,telephone,4,feb,125,1,-1,0,unknown,no
7825,80,retired,married,primary,no,2994,no,no,cellular,6,aug,320,1,-1,0,unknown,no
7826,54,admin.,married,tertiary,no,19,no,no,cellular,26,aug,131,2,-1,0,unknown,no
